episode_id,player,agent,result,day,hour,step,money,delta_money,hands,hires_today,unlocked,n_unlocked,plants,animals,weeds,structures,seeds_wheat,shed_wheat,town_shops,cum_sell_revenue,sell_rev_prev_day,ops_water_prev,ops_feed_prev,ops_care_prev,ops_harvest_prev,ops_plant_prev,ops_move_prev,ops_pass_prev,crop_WHEAT,crop_CARROT,crop_TOMATO,crop_STRAWBERRY,crop_MELON,animal_GOOSE,animal_COW,animal_SHEEP,sell_qty_prev_WHEAT,sell_qty_prev_MELON,sell_qty_prev_STRAWBERRY,sell_qty_prev_MILK,sell_qty_prev_WOOL,sell_qty_prev_EGG,sell_qty_prev_FERTILIZER
90496831,0,Seb (allegedly),win,27,0,648,93736.0,1483.0,0,0,"NE,NW,SE,SW",4,16,20,31,20,0,20,8,129628.0,2956.0,14,20,20,15,1,151,36,1,0,0,11,4,0,13,7,0,0,18,20,2,0,19
90496831,0,Seb (allegedly),win,28,0,672,97652.0,3916.0,0,0,"NE,NW,SE,SW",4,12,20,33,20,0,20,8,134659.0,5115.0,4,20,19,20,0,138,53,1,0,0,9,2,0,13,7,0,0,16,14,18,0,17
90496831,0,Seb (allegedly),win,29,0,696,98548.0,896.0,0,0,"NE,NW,SE,SW",4,2,20,42,20,0,20,8,136828.0,2169.0,3,19,20,9,0,101,99,1,0,0,0,1,0,13,7,0,2,2,21,4,0,28
90496831,0,Seb (allegedly),win,29,23,719,102432.0,3884.0,0,0,"NE,NW,SE,SW",4,2,20,42,20,0,0,8,140184.0,2169.0,3,19,20,9,0,101,99,1,0,0,0,1,0,13,7,0,2,2,21,4,0,28
90496831,1,Yaroslav,loss,0,0,0,3000.0,0.0,0,0,NW,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90496831,1,Yaroslav,loss,1,0,24,105.0,-2895.0,0,0,NW,1,19,4,0,6,0,0,0,0.0,0.0,20,2,2,0,19,48,30,7,0,0,0,12,0,2,2,0,0,0,0,0,0,0
90496831,1,Yaroslav,loss,2,0,48,6.0,-99.0,0,0,NW,1,19,4,0,6,0,6,0,198.0,198.0,0,4,4,0,0,7,8,7,0,0,0,12,0,2,2,0,0,0,0,0,0,2
90496831,1,Yaroslav,loss,3,0,72,168.0,162.0,0,0,NW,1,19,4,0,6,0,5,1,1417.0,1219.0,23,2,4,0,0,52,25,7,0,0,0,12,0,2,2,33,0,0,0,0,0,2
90496831,1,Yaroslav,loss,4,0,96,53.0,-115.0,0,0,NW,1,19,5,0,6,0,4,1,2125.0,708.0,8,4,4,0,0,44,71,7,0,0,0,12,0,3,2,10,0,0,0,0,0,4
90496831,1,Yaroslav,loss,5,0,120,319.0,266.0,0,0,NW,1,19,5,0,6,0,34,1,2954.0,829.0,33,5,5,7,7,67,9,7,0,0,0,12,0,3,2,8,0,0,0,0,0,6
90496831,1,Yaroslav,loss,6,0,144,881.0,562.0,0,0,NW,1,19,6,0,6,0,5,2,3808.0,854.0,0,4,5,0,0,14,18,7,0,0,0,12,0,4,2,25,0,0,0,0,0,3
90496831,1,Yaroslav,loss,7,0,168,985.0,104.0,0,0,NW,1,19,6,0,6,0,12,2,9568.0,3252.0,24,6,6,2,0,52,17,7,0,0,0,12,0,4,2,10,0,0,0,12,0,5
90496831,1,Yaroslav,loss,8,0,192,161.0,-824.0,0,0,"NE,NW",2,26,10,0,12,0,10,2,13940.0,6880.0,28,7,8,0,8,61,26,7,0,0,7,12,0,6,4,50,0,0,0,24,0,5
90496831,1,Yaroslav,loss,9,0,216,2724.0,2563.0,0,0,"NE,NW",2,30,10,0,12,0,29,3,20898.0,5710.0,36,10,10,9,11,106,28,7,0,0,11,12,0,6,4,0,0,0,24,0,0,7
90496831,1,Yaroslav,loss,10,0,240,2293.0,-431.0,0,0,"NE,NW",2,37,12,0,12,0,8,3,24922.0,5272.0,30,8,10,1,7,93,81,7,0,0,18,12,0,8,4,13,0,0,12,12,0,0
90496831,1,Yaroslav,loss,11,0,264,10815.0,8522.0,0,0,"NE,NW",2,27,12,0,12,0,11,3,109911.0,77879.0,25,12,12,12,0,107,22,7,0,0,18,2,0,8,4,44,288,0,9,12,0,0
90496831,1,Yaroslav,loss,12,0,288,12215.0,1400.0,0,0,"NE,NW,SW",3,57,14,0,14,0,14,4,133265.0,27938.0,58,12,14,4,32,136,45,7,0,0,38,12,0,8,6,77,96,0,18,0,0,9
90496831,1,Yaroslav,loss,13,0,312,17362.0,5147.0,0,0,"NE,NW,SW",3,60,14,0,14,0,42,4,146052.0,13119.0,21,14,14,11,10,76,24,7,0,0,41,12,0,8,6,26,12,0,27,16,0,12
90496831,1,Yaroslav,loss,14,0,336,18477.0,1115.0,0,0,"NE,NW,SW",3,60,14,0,14,0,14,4,153528.0,6511.0,49,14,14,1,0,103,9,7,0,0,41,12,0,8,6,14,0,0,12,14,0,11
90496831,1,Yaroslav,loss,15,0,360,21867.0,3390.0,0,0,"NE,NW,SW",3,60,14,0,14,0,28,5,161846.0,11143.0,15,14,14,3,0,72,11,7,0,0,41,12,0,8,6,46,0,0,18,26,0,9
90496831,1,Yaroslav,loss,16,0,384,23330.0,1463.0,0,0,"NE,NW,SW",3,60,14,0,14,0,14,5,173259.0,8897.0,58,14,14,7,0,146,26,7,0,0,41,12,0,8,6,0,0,0,33,6,0,6
90496831,1,Yaroslav,loss,17,0,408,28438.0,5108.0,0,0,"NE,NW,SW",3,60,14,0,14,0,42,5,185409.0,14358.0,30,14,14,12,7,89,11,7,0,0,41,12,0,8,6,25,0,0,57,0,0,11
90496831,1,Yaroslav,loss,18,0,432,34500.0,6062.0,0,0,"NE,NW,SW",3,60,14,0,14,0,14,6,215732.0,27410.0,47,14,14,13,0,134,20,7,0,0,41,12,0,8,6,14,0,64,60,0,0,2
90496831,1,Yaroslav,loss,19,0,456,38975.0,4475.0,0,0,"NE,NW,SW",3,60,14,0,14,0,14,6,230306.0,17281.0,39,14,14,10,0,137,26,7,0,0,41,12,0,8,6,41,0,38,36,72,0,3
90496831,1,Yaroslav,loss,20,0,480,43472.0,4497.0,0,0,"NE,NW,SW",3,60,14,0,14,0,14,6,271214.0,36680.0,48,14,14,22,0,129,16,7,0,0,41,12,0,8,6,67,0,114,54,58,0,9
90496831,1,Yaroslav,loss,21,0,504,46356.0,2884.0,0,0,"NE,NW,SW",3,60,14,0,14,0,48,7,283306.0,14323.0,56,14,14,14,7,160,19,7,0,0,41,12,0,8,6,23,0,56,12,0,0,0
90496831,1,Yaroslav,loss,22,0,528,60249.0,13893.0,0,0,"NE,NW,SW",3,55,14,0,14,0,8,7,343895.0,60128.0,21,14,14,43,0,164,13,7,0,0,41,7,0,8,6,30,138,208,39,36,0,5
90496831,1,Yaroslav,loss,23,0,552,61952.0,1703.0,0,0,"NE,NW,SW",3,56,14,0,14,0,14,7,359568.0,14206.0,57,14,14,24,7,166,11,14,0,0,41,1,0,8,6,43,34,51,18,40,0,0
90496831,1,Yaroslav,loss,24,0,576,66638.0,4686.0,0,0,"NE,NW,SW",3,55,14,0,14,0,0,8,404137.0,43510.0,22,14,14,49,5,157,21,19,0,0,36,0,0,8,6,0,70,274,63,28,0,0
90496831,1,Yaroslav,loss,25,0,600,68837.0,2199.0,0,0,"NE,NW,SW",3,55,14,1,14,0,38,8,417713.0,16870.0,56,14,14,21,12,164,9,24,0,0,31,0,0,8,6,37,18,138,57,12,0,0
90496831,1,Yaroslav,loss,26,0,624,72280.0,3443.0,0,0,"NE,NW,SW",3,54,14,0,14,2,12,8,434352.0,18041.0,20,14,14,41,4,165,20,28,0,0,26,0,0,8,6,12,0,144,78,38,0,0
90496831,1,Yaroslav,loss,27,0,648,71310.0,-970.0,0,0,"NE,NW,SW",3,56,14,0,14,2,30,8,442952.0,6602.0,58,14,14,13,12,177,14,33,0,0,23,0,0,8,6,25,0,115,12,16,0,0
90496831,1,Yaroslav,loss,28,0,672,75227.0,3917.0,0,0,"NE,NW,SW",3,50,14,1,14,2,22,8,464600.0,19778.0,33,14,14,32,8,153,15,36,0,0,14,0,0,8,6,32,0,115,51,33,0,25
90496831,1,Yaroslav,loss,29,0,696,81015.0,5788.0,0,0,"NE,NW,SW",3,9,14,2,14,2,43,8,475890.0,15225.0,32,14,14,37,0,164,17,9,0,0,0,0,0,8,6,51,0,80,39,36,0,16
90496831,1,Yaroslav,loss,29,23,719,87572.0,6557.0,6,6,"NE,NW,SW",3,0,14,2,14,2,0,8,487359.0,15225.0,32,14,14,37,0,164,17,0,0,0,0,0,0,8,6,51,0,80,39,36,0,16
90497546,0,Anton Shaniuk,win,0,0,0,3000.0,0.0,0,0,NW,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90497546,0,Anton Shaniuk,win,1,0,24,105.0,-2895.0,0,0,NW,1,19,4,0,6,0,0,0,0.0,0.0,20,2,2,0,19,48,30,7,0,0,0,12,0,2,2,0,0,0,0,0,0,0
90497546,0,Anton Shaniuk,win,2,0,48,14.0,-91.0,0,0,NW,1,19,4,0,6,0,6,0,198.0,198.0,0,4,4,0,0,7,8,7,0,0,0,12,0,2,2,0,0,0,0,0,0,2
90497546,0,Anton Shaniuk,win,3,0,72,175.0,161.0,0,0,NW,1,19,4,0,6,0,5,1,1417.0,1219.0,23,2,4,0,0,52,25,7,0,0,0,12,0,2,2,33,0,0,0,0,0,2
90497546,0,Anton Shaniuk,win,4,0,96,61.0,-114.0,0,0,NW,1,19,5,0,6,0,4,1,2115.0,698.0,8,4,4,0,0,44,71,7,0,0,0,12,0,3,2,10,0,0,0,0,0,4
90497546,0,Anton Shaniuk,win,5,0,120,301.0,240.0,0,0,NW,1,19,5,0,6,0,35,1,2947.0,832.0,33,5,5,7,7,67,9,7,0,0,0,12,0,3,2,8,0,0,0,0,0,6
90497546,0,Anton Shaniuk,win,6,0,144,947.0,646.0,0,0,NW,1,19,6,0,6,0,6,2,3926.0,979.0,0,4,5,0,0,14,18,7,0,0,0,12,0,4,2,25,0,0,0,0,0,3
90497546,0,Anton Shaniuk,win,7,0,168,1015.0,68.0,0,0,NW,1,19,6,0,6,0,13,2,10043.0,3441.0,24,6,6,2,0,52,17,7,0,0,0,12,0,4,2,10,0,0,0,12,0,5
90497546,0,Anton Shaniuk,win,8,0,192,305.0,-710.0,0,0,"NE,NW",2,26,10,0,12,0,11,2,14477.0,7110.0,26,7,8,0,7,61,29,7,0,0,7,12,0,6,4,50,0,0,0,24,0,5
90497546,0,Anton Shaniuk,win,9,0,216,2799.0,2494.0,0,0,"NE,NW",2,30,10,0,12,0,34,3,29382.0,12409.0,34,10,10,9,11,109,27,7,0,0,11,12,0,6,4,0,0,0,54,0,0,7
90497546,0,Anton Shaniuk,win,10,0,240,2223.0,-576.0,0,0,"NE,NW",2,38,12,0,12,0,12,3,35790.0,8904.0,29,8,10,1,8,97,97,7,0,0,19,12,0,8,4,14,0,0,18,24,0,0
90497546,0,Anton Shaniuk,win,11,0,264,10813.0,8590.0,0,0,"NE,NW",2,28,12,0,12,0,14,3,138696.0,95796.0,25,12,12,12,0,107,23,7,0,0,19,2,0,8,4,44,336,0,18,24,0,0
90497546,0,Anton Shaniuk,win,12,0,288,11558.0,745.0,0,0,"NE,NW,SW",3,58,14,0,14,0,16,4,162704.0,28952.0,58,12,14,4,32,136,45,7,0,0,39,12,0,8,6,77,108,0,27,0,0,9
90497546,0,Anton Shaniuk,win,13,0,312,16917.0,5359.0,0,0,"NE,NW,SW",3,61,14,0,14,0,44,4,183379.0,20709.0,21,14,14,11,10,76,24,7,0,0,42,12,0,8,6,26,12,0,45,40,0,12
90497546,0,Anton Shaniuk,win,14,0,336,18082.0,1165.0,0,0,"NE,NW,SW",3,61,14,0,14,0,16,4,190747.0,6422.0,49,14,14,1,0,103,9,7,0,0,42,12,0,8,6,14,0,0,12,14,0,11
90497546,0,Anton Shaniuk,win,15,0,360,21309.0,3227.0,0,0,"NE,NW,SW",3,61,14,0,14,0,30,5,200784.0,13115.0,15,14,14,3,0,72,11,7,0,0,42,12,0,8,6,46,0,0,18,48,0,9
90497546,0,Anton Shaniuk,win,16,0,384,22844.0,1535.0,0,0,"NE,NW,SW",3,61,14,0,14,0,16,5,214892.0,11274.0,58,14,14,7,0,146,26,7,0,0,42,12,0,8,6,0,0,0,48,0,0,6
90497546,0,Anton Shaniuk,win,17,0,408,27831.0,4987.0,0,0,"NE,NW,SW",3,61,14,0,14,0,44,5,234061.0,21394.0,29,14,14,11,7,94,11,7,0,0,42,12,0,8,6,25,0,0,93,0,0,11
90497546,0,Anton Shaniuk,win,18,0,432,32327.0,4496.0,0,0,"NE,NW,SW",3,61,14,0,14,0,16,6,263488.0,23921.0,48,14,14,13,0,135,19,7,0,0,42,12,0,8,6,14,0,50,54,38,0,2
90497546,0,Anton Shaniuk,win,19,0,456,38564.0,6237.0,0,0,"NE,NW,SW",3,61,14,0,14,0,2,6,279581.0,20360.0,39,14,14,10,0,147,55,7,0,0,42,12,0,8,6,0,0,32,72,28,0,6
90497546,0,Anton Shaniuk,win,20,0,480,43402.0,4838.0,0,0,"NE,NW,SW",3,61,14,0,14,0,16,6,327200.0,44090.0,47,14,14,22,0,129,18,7,0,0,42,12,0,8,6,67,0,118,69,112,0,5
90497546,0,Anton Shaniuk,win,21,0,504,47003.0,3601.0,0,0,"NE,NW,SW",3,61,14,0,14,0,50,7,342191.0,17089.0,56,14,14,14,7,161,19,7,0,0,42,12,0,8,6,23,0,56,12,21,0,0
90497546,0,Anton Shaniuk,win,22,0,528,66040.0,19037.0,0,0,"NE,NW,SW",3,56,14,0,14,0,10,7,443276.0,100712.0,21,14,14,43,0,164,13,7,0,0,42,7,0,8,6,30,222,208,66,63,0,6
90497546,0,Anton Shaniuk,win,23,0,552,70089.0,4049.0,0,0,"NE,NW,SW",3,57,14,0,14,0,16,7,482362.0,33366.0,55,14,14,27,7,172,5,14,0,0,42,1,0,8,6,42,54,85,27,35,0,0
90497546,0,Anton Shaniuk,win,24,0,576,80289.0,10200.0,0,0,"NE,NW,SW",3,57,14,0,14,0,2,8,566296.0,82100.0,25,14,14,47,5,174,23,19,0,0,38,0,0,8,6,0,66,302,105,40,0,1
90497546,0,Anton Shaniuk,win,25,0,600,85944.0,5655.0,0,0,"NE,NW,SW",3,55,14,2,14,1,40,8,582785.0,24770.0,55,14,14,20,10,153,5,22,0,0,33,0,0,8,6,32,30,97,78,20,0,0
90497546,0,Anton Shaniuk,win,26,0,624,89740.0,3796.0,0,0,"NE,NW,SW",3,50,14,0,14,1,16,8,613787.0,32353.0,24,14,14,36,5,158,18,27,0,0,23,0,0,8,6,16,6,302,69,44,0,0
90497546,0,Anton Shaniuk,win,27,0,648,89862.0,122.0,0,0,"NE,NW,SW",3,60,14,0,14,1,44,8,620537.0,6114.0,62,14,14,11,17,165,21,37,0,0,23,0,0,8,6,28,0,82,12,12,0,0
90497546,0,Anton Shaniuk,win,28,0,672,96449.0,6587.0,0,0,"NE,NW,SW",3,52,14,0,14,1,28,8,660206.0,37284.0,35,14,14,37,5,148,26,37,0,0,15,0,0,8,6,22,0,123,117,12,0,27
90497546,0,Anton Shaniuk,win,29,0,696,105314.0,8865.0,0,0,"NE,NW,SW",3,8,14,1,14,1,38,8,683121.0,25266.0,34,14,14,39,0,160,20,8,0,0,0,0,0,8,6,48,0,82,24,72,0,17
90497546,0,Anton Shaniuk,win,29,23,719,114599.0,9285.0,5,5,"NE,NW,SW",3,0,14,0,14,1,0,8,705020.0,25266.0,34,14,14,39,0,160,20,0,0,0,0,0,0,8,6,48,0,82,24,72,0,17
90497546,1,lucaskna,loss,0,0,0,3000.0,0.0,0,0,NW,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90497546,1,lucaskna,loss,1,0,24,105.0,-2895.0,0,0,NW,1,19,4,0,6,0,0,0,0.0,0.0,19,2,2,0,19,33,46,7,0,0,0,12,0,2,2,0,0,0,0,0,0,0
90497546,1,lucaskna,loss,2,0,48,14.0,-91.0,0,0,NW,1,19,4,0,6,0,6,0,198.0,198.0,0,4,4,0,0,9,6,7,0,0,0,12,0,2,2,0,0,0,0,0,0,2
90497546,1,lucaskna,loss,3,0,72,175.0,161.0,0,0,NW,1,19,4,0,6,0,5,1,1417.0,1219.0,19,2,4,0,0,33,48,7,0,0,0,12,0,2,2,33,0,0,0,0,0,2
90497546,1,lucaskna,loss,4,0,96,61.0,-114.0,0,0,NW,1,19,5,0,6,0,4,1,2115.0,698.0,7,4,4,0,0,31,85,7,0,0,0,12,0,3,2,10,0,0,0,0,0,4
90497546,1,lucaskna,loss,5,0,120,301.0,240.0,0,0,NW,1,19,5,0,6,0,35,1,2947.0,832.0,28,5,5,7,7,52,29,7,0,0,0,12,0,3,2,8,0,0,0,0,0,6
90497546,1,lucaskna,loss,6,0,144,947.0,646.0,0,0,NW,1,19,6,0,6,0,6,2,3926.0,979.0,0,4,5,0,0,14,18,7,0,0,0,12,0,4,2,25,0,0,0,0,0,3
90497546,1,lucaskna,loss,7,0,168,1015.0,68.0,0,0,NW,1,19,6,0,6,0,13,2,4691.0,765.0,19,6,6,2,0,38,36,7,0,0,0,12,0,4,2,10,0,0,0,0,0,5
90497546,1,lucaskna,loss,8,0,192,305.0,-710.0,0,0,"NE,NW",2,26,10,0,12,0,11,2,9125.0,4434.0,26,7,8,0,7,54,36,7,0,0,7,12,0,6,4,50,0,0,0,12,0,5
90497546,1,lucaskna,loss,9,0,216,2595.0,2290.0,0,0,"NE,NW",2,30,10,0,12,0,40,3,12276.0,1903.0,31,10,10,9,11,90,49,7,0,0,11,12,0,6,4,0,0,0,6,0,0,7
90497546,1,lucaskna,loss,10,0,240,2019.0,-576.0,0,0,"NE,NW",2,38,12,0,12,0,18,3,13506.0,2478.0,27,8,10,1,8,88,108,7,0,0,19,12,0,8,4,14,0,0,6,4,0,0
90497546,1,lucaskna,loss,11,0,264,10587.0,8568.0,0,0,"NE,NW",2,28,12,0,12,0,20,3,23816.0,10310.0,22,12,12,12,0,115,18,7,0,0,19,2,0,8,4,44,30,0,3,4,0,0
90497546,1,lucaskna,loss,12,0,288,11338.0,751.0,0,0,"NE,NW,SW",3,58,14,0,14,0,22,4,33862.0,10046.0,56,12,14,4,32,120,63,7,0,0,39,12,0,8,6,77,36,0,3,0,0,9
90497546,1,lucaskna,loss,13,0,312,16620.0,5282.0,0,0,"NE,NW,SW",3,61,14,0,14,0,52,4,40627.0,6611.0,20,14,14,11,10,66,35,7,0,0,42,12,0,8,6,26,6,0,12,8,0,12
90497546,1,lucaskna,loss,14,0,336,17766.0,1146.0,0,0,"NE,NW,SW",3,61,14,0,14,0,24,4,41839.0,1366.0,51,14,14,1,0,104,27,7,0,0,42,12,0,8,6,14,0,0,0,0,0,11
90497546,1,lucaskna,loss,15,0,360,21048.0,3282.0,0,0,"NE,NW,SW",3,61,14,0,14,0,38,5,47820.0,5981.0,14,14,14,3,0,69,16,7,0,0,42,12,0,8,6,46,0,0,9,12,0,9
90497546,1,lucaskna,loss,16,0,384,22351.0,1303.0,0,0,"NE,NW,SW",3,61,14,0,14,0,24,5,49712.0,1758.0,59,14,14,7,0,133,58,7,0,0,42,12,0,8,6,0,0,0,6,0,0,6
90497546,1,lucaskna,loss,17,0,408,27311.0,4960.0,0,0,"NE,NW,SW",3,61,14,0,14,0,52,5,56380.0,6802.0,28,14,14,11,7,93,14,7,0,0,42,12,0,8,6,25,0,0,24,0,0,11
90497546,1,lucaskna,loss,18,0,432,32993.0,5682.0,0,0,"NE,NW,SW",3,61,14,0,14,0,24,6,61575.0,3989.0,47,14,14,13,0,129,26,7,0,0,42,12,0,8,6,14,0,6,3,16,0,2
90497546,1,lucaskna,loss,19,0,456,39418.0,6425.0,0,0,"NE,NW,SW",3,61,14,0,14,0,10,6,68223.0,6930.0,36,14,14,10,0,137,68,7,0,0,42,12,0,8,6,0,0,8,27,8,0,6
90497546,1,lucaskna,loss,20,0,480,44717.0,5299.0,0,0,"NE,NW,SW",3,61,14,0,14,0,24,6,77798.0,9142.0,47,14,14,22,0,139,32,7,0,0,42,12,0,8,6,67,0,14,12,19,0,5
90497546,1,lucaskna,loss,21,0,504,47978.0,3261.0,0,0,"NE,NW,SW",3,61,14,0,14,0,58,7,84256.0,6315.0,56,14,14,13,7,159,25,7,0,0,42,12,0,8,6,23,0,22,3,1,0,0
90497546,1,lucaskna,loss,22,0,528,65753.0,17775.0,0,0,"NE,NW,SW",3,56,14,0,14,0,18,7,100852.0,18096.0,21,14,14,32,0,176,20,7,0,0,42,7,0,8,6,30,30,47,15,12,0,6
90497546,1,lucaskna,loss,23,0,552,67275.0,1522.0,0,0,"NE,NW,SW",3,57,14,0,14,0,24,7,106250.0,4372.0,55,14,14,25,7,176,6,14,0,0,42,1,0,8,6,42,0,8,3,4,0,0
90497546,1,lucaskna,loss,24,0,576,79509.0,12234.0,0,0,"NE,NW,SW",3,57,14,0,14,0,10,8,118846.0,13174.0,22,14,14,39,5,177,34,19,0,0,38,0,0,8,6,0,36,47,18,8,0,1
90497546,1,lucaskna,loss,25,0,600,84175.0,4666.0,0,0,"NE,NW,SW",3,56,14,2,14,0,48,8,124804.0,6100.0,57,14,14,19,11,163,14,23,0,0,33,0,0,8,6,32,6,37,21,8,0,0
90497546,1,lucaskna,loss,26,0,624,88624.0,4449.0,0,0,"NE,NW,SW",3,51,14,0,14,0,24,8,129010.0,4512.0,23,14,14,32,5,165,21,28,0,0,23,0,0,8,6,16,0,35,9,12,0,0
90497546,1,lucaskna,loss,27,0,648,88230.0,-394.0,0,0,"NE,NW,SW",3,61,14,0,14,0,52,8,132390.0,3380.0,60,14,14,11,17,155,36,38,0,0,23,0,0,8,6,28,0,32,6,4,0,0
90497546,1,lucaskna,loss,28,0,672,95421.0,7191.0,0,0,"NE,NW,SW",3,53,14,0,14,0,38,8,140025.0,7635.0,31,14,14,32,5,139,45,38,0,0,15,0,0,8,6,22,0,11,21,4,0,27
90497546,1,lucaskna,loss,29,0,696,104221.0,8800.0,0,0,"NE,NW,SW",3,8,14,1,14,0,52,8,148720.0,8028.0,33,14,14,38,0,167,15,8,0,0,0,0,0,8,6,48,0,33,9,16,0,17
90497546,1,lucaskna,loss,29,23,719,114217.0,9996.0,5,5,"NE,NW,SW",3,0,14,0,14,0,0,8,158332.0,8028.0,33,14,14,38,0,167,15,0,0,0,0,0,0,8,6,48,0,33,9,16,0,17
90497592,0,Seb (allegedly),win,0,0,0,3000.0,0.0,0,0,NW,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90497592,0,Seb (allegedly),win,1,0,24,566.0,-2434.0,0,0,NW,1,17,4,0,8,0,4,0,0.0,0.0,17,4,4,0,17,60,58,14,0,0,0,3,0,2,2,0,0,0,0,0,0,0
90497592,0,Seb (allegedly),win,2,0,48,356.0,-210.0,0,0,NW,1,17,5,0,8,0,5,0,398.0,398.0,0,5,5,0,0,30,130,14,0,0,0,3,0,3,2,0,0,0,0,0,0,4
90497592,0,Seb (allegedly),win,3,0,72,658.0,302.0,0,0,NW,1,17,5,0,8,0,5,1,886.0,488.0,17,5,5,0,0,64,83,14,0,0,0,3,0,3,2,0,0,0,0,0,0,5
90497592,0,Seb (allegedly),win,4,0,96,482.0,-176.0,0,0,NW,1,17,6,0,8,0,6,1,1366.0,480.0,14,6,6,0,0,47,101,14,0,0,0,3,0,4,2,0,0,0,0,0,0,5
90497592,0,Seb (allegedly),win,5,0,120,1097.0,615.0,0,0,"NE,NW",2,3,7,0,8,0,7,1,3410.0,1391.0,17,7,7,14,0,88,37,0,0,0,0,3,0,5,2,29,0,0,0,0,0,5
90497592,0,Seb (allegedly),win,6,0,144,25.0,-1072.0,0,0,"NE,NW",2,16,7,0,10,0,7,2,4051.0,1294.0,12,4,2,0,13,100,55,1,0,0,10,5,0,5,2,20,0,0,0,0,0,8
90497592,0,Seb (allegedly),win,7,0,168,1236.0,1211.0,0,0,"NE,NW,SW",3,21,7,0,10,0,7,2,7460.0,3231.0,9,7,8,2,5,77,41,1,0,0,10,10,0,5,2,0,0,0,0,12,0,5
90497592,0,Seb (allegedly),win,8,0,192,276.0,-960.0,0,0,"NE,NW,SW",3,32,7,0,15,0,7,2,8066.0,440.0,27,4,4,0,11,131,30,1,0,0,21,10,0,5,2,0,0,0,0,0,0,5
90497592,0,Seb (allegedly),win,9,0,216,2269.0,1993.0,0,0,"NE,NW,SW",3,41,7,0,15,0,7,3,10680.0,1908.0,17,7,7,2,9,118,55,2,0,0,24,15,0,5,2,0,0,0,6,0,0,9
90497592,0,Seb (allegedly),win,10,0,240,2222.0,-47.0,0,0,"NE,NW,SW",3,50,9,0,15,0,9,3,12877.0,2330.0,38,5,5,4,10,154,32,1,0,0,32,17,0,5,4,0,0,0,6,4,0,6
90497592,0,Seb (allegedly),win,11,0,264,3695.0,1473.0,0,0,"NE,NW,SE,SW",4,49,11,0,15,0,11,3,20234.0,8194.0,19,11,10,5,2,142,74,1,0,0,32,16,0,5,6,0,18,0,12,4,0,11
90497592,0,Seb (allegedly),win,12,0,288,969.0,-2726.0,0,0,"NE,NW,SE,SW",4,62,13,0,19,0,13,4,20468.0,314.0,46,9,9,2,13,177,13,2,0,0,41,19,0,5,8,0,0,0,0,0,0,4
90497592,0,Seb (allegedly),win,13,0,312,4249.0,3280.0,0,0,"NE,NW,SE,SW",4,62,14,0,19,0,14,4,25083.0,4615.0,20,14,13,5,1,146,66,1,0,0,42,19,0,5,9,3,0,0,10,8,0,20
90497592,0,Seb (allegedly),win,14,0,336,4098.0,-151.0,0,0,"NE,NW,SE,SW",4,62,16,1,19,0,16,4,26779.0,1696.0,51,11,11,3,0,166,23,1,0,0,42,19,0,5,11,0,0,0,8,0,0,12
90497592,0,Seb (allegedly),win,15,0,360,3102.0,-996.0,0,0,"NE,NW,SE,SW",4,62,18,1,19,0,18,5,27874.0,1030.0,29,16,16,3,0,174,17,1,0,0,42,19,0,5,13,0,0,0,8,0,0,2
90497592,0,Seb (allegedly),win,16,0,384,5047.0,1945.0,0,0,"NE,NW,SE,SW",4,60,18,1,19,0,22,5,31394.0,2497.0,45,18,16,17,0,169,6,0,0,0,42,18,0,5,13,0,0,0,2,8,0,6
90497592,0,Seb (allegedly),win,17,0,408,18651.0,13604.0,0,0,"NE,NW,SE,SW",4,55,18,2,19,0,18,5,45549.0,14055.0,37,14,14,12,1,173,1,1,0,0,42,12,0,5,13,0,24,18,6,19,0,15
90497592,0,Seb (allegedly),win,18,0,432,25627.0,6976.0,0,0,"NE,NW,SE,SW",4,57,19,2,19,0,19,6,53686.0,9269.0,37,18,18,24,2,164,0,1,0,0,42,14,0,5,14,0,18,16,7,11,0,3
90497592,0,Seb (allegedly),win,19,0,456,35164.0,9537.0,0,0,"NE,NW,SE,SW",4,52,19,2,19,0,19,6,63346.0,9716.0,37,18,17,17,0,167,1,1,0,0,42,9,0,5,14,0,12,26,0,16,0,13
90497592,0,Seb (allegedly),win,20,0,480,44833.0,9669.0,0,0,"NE,NW,SE,SW",4,51,19,2,19,0,19,6,73736.0,10390.0,28,17,16,36,0,169,1,1,0,0,42,8,0,5,14,0,18,17,15,22,0,8
90497592,0,Seb (allegedly),win,21,0,504,50992.0,6159.0,0,0,"NE,NW,SE,SW",4,47,19,2,19,0,20,7,79646.0,4482.0,33,19,18,14,0,171,1,0,0,0,42,5,0,5,14,0,18,39,0,4,0,14
